Pais,Ano,Nombre_Indicador,Fuente_General,Fuente_Especifica,Categoria,Subcategoria1,Nivel_Educativo,Tipo_Desagregacion,Desagregacion,Edades,Valor
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_4,No_Aplica,36.59771156
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_4,No_Aplica,10.81252223
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_4,No_Aplica,17.92643169
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_24,15.72352645
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_29,16.47898057
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_24,11.52281755
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_29,12.23694795
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_4,No_Aplica,75.4709568
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_4,No_Aplica,52.74565694
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_5,No_Aplica,106.4018582
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_5,No_Aplica,105.9151418
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_5,No_Aplica,79.74817867
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Socioeconomico,Quintil_5,No_Aplica,78.57298393
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_5,No_Aplica,95.71346773
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_5,No_Aplica,82.84678752
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_5,No_Aplica,40.9929402
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,4_5,90.17901917
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,6_11,98.95616313
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,12_14,94.82958806
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_17,90.14378713
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,18_23,53.93539607
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,4_5,9.820980474
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,6_11,1.124132317
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,12_14,5.170411243
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_17,9.856212918
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,18_23,46.06460406
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Socioeconomico,Quintil_5,No_Aplica,2.120241783
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Socioeconomico,Quintil_5,No_Aplica,9.599449992
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Socioeconomico,Quintil_5,No_Aplica,8.021169564
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_5,No_Aplica,29.19901466
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_5,No_Aplica,11.02464207
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_5,No_Aplica,41.76820539
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_24,9.73729016
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_29,9.907183266
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_24,7.296090905
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_29,7.393273751
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_5,No_Aplica,82.00160599
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_5,No_Aplica,67.6690876
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Rural,No_Aplica,116.3015524
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Rural,No_Aplica,66.87317031
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Rural,No_Aplica,13.03304786
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Rural_Urbano,Rural,No_Aplica,45.90955124
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Rural,No_Aplica,92.98346886
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Rural,No_Aplica,53.42751108
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Rural,No_Aplica,7.76732317
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,4_5,55.51280958
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,6_11,94.82320111
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,12_14,83.18680545
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_17,65.46516446
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,18_23,22.23129211
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,4_5,44.48719042
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,6_11,5.176799811
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,12_14,16.81319508
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_17,34.53483534
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,18_23,77.76870755
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Rural_Urbano,Rural,No_Aplica,17.18783906
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Rural_Urbano,Rural,No_Aplica,36.08053562
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Rural_Urbano,Rural,No_Aplica,16.6153826
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Rural_Urbano,Rural,No_Aplica,21.46109452
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Rural_Urbano,Rural,No_Aplica,3.972163123
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Rural_Urbano,Rural,No_Aplica,7.255438634
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_24,23.86850303
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_29,24.94726195
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_24,19.65101692
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_29,20.89619126
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Rural_Urbano,Rural,No_Aplica,58.48573274
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Rural_Urbano,Rural,No_Aplica,28.2084122
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Urbano,No_Aplica,110.8866931
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Urbano,No_Aplica,90.79683482
_LAC,2006,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Urbano,No_Aplica,46.03632615
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Rural_Urbano,Urbano,No_Aplica,62.26603231
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Urbano,No_Aplica,94.96998433
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Urbano,No_Aplica,71.64199677
_LAC,2006,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Urbano,No_Aplica,25.76279999
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,4_5,71.1770676
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,6_11,97.61383438
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,12_14,91.08256505
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_17,81.69972534
_LAC,2006,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,18_23,41.21874657
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,4_5,28.82293232
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,6_11,2.386166592
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,12_14,8.917435439
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_17,18.30027447
_LAC,2006,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,18_23,58.78125407
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Rural_Urbano,Urbano,No_Aplica,5.226073857
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Rural_Urbano,Urbano,No_Aplica,18.00424674
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Rural_Urbano,Urbano,No_Aplica,11.34832362
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Rural_Urbano,Urbano,No_Aplica,32.69100507
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Rural_Urbano,Urbano,No_Aplica,11.1048123
_LAC,2006,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Rural_Urbano,Urbano,No_Aplica,22.7031896
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_24,19.22005285
_LAC,2006,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_29,20.13076763
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_24,13.66980044
_LAC,2006,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_29,14.47817885
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Rural_Urbano,Urbano,No_Aplica,70.68964549
_LAC,2006,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Rural_Urbano,Urbano,No_Aplica,50.50345637
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,No_Aplica,No_Desagregado,No_Aplica,111.5644695
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,No_Aplica,No_Desagregado,No_Aplica,86.10437673
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,No_Aplica,No_Desagregado,No_Aplica,37.13368786
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,No_Aplica,No_Desagregado,No_Aplica,55.299403
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,No_Aplica,No_Desagregado,No_Aplica,94.24529321
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,No_Aplica,No_Desagregado,No_Aplica,68.51790466
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,No_Aplica,No_Desagregado,No_Aplica,21.52557872
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,4_5,65.83961604
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,6_11,97.16715949
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,12_14,89.6393926
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,15_17,78.10257009
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,18_23,36.23751208
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,4_5,34.16038337
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,6_11,2.832841507
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,12_14,10.36060793
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,15_17,21.8974294
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,18_23,63.76248779
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,No_Aplica,No_Desagregado,No_Aplica,7.857630098
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,No_Aplica,No_Desagregado,No_Aplica,21.93298855
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,No_Aplica,No_Desagregado,No_Aplica,12.63534125
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,No_Aplica,No_Desagregado,No_Aplica,31.85595125
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,No_Aplica,No_Desagregado,No_Aplica,10.20550742
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,No_Aplica,No_Desagregado,No_Aplica,19.29028478
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,15_24,20.14195894
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,15_29,21.26934745
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,15_24,15.34768066
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,No_Aplica,No_Desagregado,15_29,16.35918452
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,No_Aplica,No_Desagregado,No_Aplica,69.56612805
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,No_Aplica,No_Desagregado,No_Aplica,49.01408386
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Genero,Hombre,No_Aplica,112.6966416
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Genero,Hombre,No_Aplica,83.26204427
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Genero,Hombre,No_Aplica,34.17182689
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Genero,Hombre,No_Aplica,55.16550903
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Genero,Hombre,No_Aplica,94.18945149
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Genero,Hombre,No_Aplica,66.56271667
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Genero,Hombre,No_Aplica,19.60452442
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,4_5,65.23746358
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,6_11,97.0231732
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,12_14,89.63216324
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,15_17,77.14201914
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,18_23,35.03197467
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,4_5,34.76253715
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,6_11,2.976826676
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,12_14,10.3678357
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,15_17,22.85797971
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,18_23,64.96802521
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Genero,Hombre,No_Aplica,6.348202606
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Genero,Hombre,No_Aplica,21.6886988
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Genero,Hombre,No_Aplica,12.84411136
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Genero,Hombre,No_Aplica,32.90183437
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Genero,Hombre,No_Aplica,10.56474519
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Genero,Hombre,No_Aplica,19.35548334
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,15_24,12.03619811
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,15_29,11.21525844
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,15_24,7.274987507
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Hombre,15_29,6.538085938
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Genero,Hombre,No_Aplica,66.63290051
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Genero,Hombre,No_Aplica,45.15287921
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Genero,Mujer,No_Aplica,110.3595494
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Genero,Mujer,No_Aplica,89.09441935
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Genero,Mujer,No_Aplica,40.15160556
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Genero,Mujer,No_Aplica,55.40884266
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Genero,Mujer,No_Aplica,94.30424609
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Genero,Mujer,No_Aplica,70.56482213
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Genero,Mujer,No_Aplica,23.45178669
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,4_5,66.46158835
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,6_11,97.31967163
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,12_14,89.66917788
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,15_17,79.11609446
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,18_23,37.45641988
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,4_5,33.53841107
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,6_11,2.68032776
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,12_14,10.33082227
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,15_17,20.88390605
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,18_23,62.54358012
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Genero,Mujer,No_Aplica,9.187282777
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Genero,Mujer,No_Aplica,22.12954531
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Genero,Mujer,No_Aplica,12.43640957
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Genero,Mujer,No_Aplica,30.93001819
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Genero,Mujer,No_Aplica,9.89171286
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Genero,Mujer,No_Aplica,19.26536107
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,15_24,28.18480746
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,15_29,31.02231255
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,15_24,23.36295376
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Genero,Mujer,15_29,25.88597908
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Genero,Mujer,No_Aplica,72.63816997
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Genero,Mujer,No_Aplica,52.88267746
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_1,No_Aplica,113.7611923
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_1,No_Aplica,69.19742884
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_1,No_Aplica,11.71031584
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Socioeconomico,Quintil_1,No_Aplica,48.66008419
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_1,No_Aplica,93.1307555
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_1,No_Aplica,56.74633081
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_1,No_Aplica,7.855568209
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,4_5,60.28578453
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,6_11,95.23848372
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,12_14,85.47298758
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,15_17,69.6564906
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,18_23,25.50966624
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,4_5,39.71421509
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,6_11,4.76151603
