country_id,country,country_es,Parent1Name,Parent1Name_es,Parent2Name,Parent2Name_es,Parent3Name,Parent3Name_es,Parent4Name,Parent4Name_es,ind_id,description,description_es,code,comm_id,Category,unit,year,value,Commoditie,Commoditie_es,unitusd,valueusd,Graph_Order
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,NULL,NULL,NULL,NULL,NULL,NULL,13,Budgetary transfers,Transferencias Presupuestarias,BT,44,2,BADmn,2014,0,Tomatoes,Tomate,USDmn,0,130
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,NULL,NULL,NULL,NULL,NULL,NULL,13,Budgetary transfers,Transferencias Presupuestarias,BT,9,2,BADmn,2014,-0.053253292,Cotton,Algodón,USDmn,-0.026626646,130
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,NULL,NULL,NULL,NULL,NULL,NULL,13,Budgetary transfers,Transferencias Presupuestarias,BT,20,2,BADmn,2014,0,Milk,Leche,USDmn,0,130
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,NULL,NULL,NULL,NULL,NULL,NULL,13,Budgetary transfers,Transferencias Presupuestarias,BT,31,2,BADmn,2014,0,Poultry Meat,Carne de Pollo,USDmn,0,130
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,NULL,NULL,NULL,NULL,NULL,NULL,13,Budgetary transfers,Transferencias Presupuestarias,BT,56,2,BADmn,2014,0,Cassava,Yuca,USDmn,0,130
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,34,2,BADmn,2014,0,Refined Sugar,Azúcar Refinada,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,5,2,BADmn,2014,0,Beans,Frijol,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,85,2,BADmn,2014,0,Sweet Potatoes,Batata,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,51,2,BADmn,2014,0,Yam,Ñame,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,44,2,BADmn,2014,0,Tomatoes,Tomate,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,9,2,BADmn,2014,0,Cotton,Algodón,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,20,2,BADmn,2014,0,Milk,Leche,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,31,2,BADmn,2014,0,Poultry Meat,Carne de Pollo,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Price levies (-),Gravámenes de Precio (-),NULL,NULL,NULL,NULL,16,Price levies (-),Gravámenes de Precio (-),LV,56,2,BADmn,2014,0,Cassava,Yuca,USDmn,0,160
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Commodity specifc transfers to consumers,Transferencias a los consumidores de productos específicos,NULL,NULL,NULL,NULL,136,Commodity specifc transfers to consumers,Transferencias a los consumidores de productos específicos,TCTC,0,1,BADmn,2014,,Group or not commodities,Nulo,USDmn,0,
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,34,2,BADmn,2014,0,Refined Sugar,Azúcar Refinada,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,5,2,BADmn,2014,0,Beans,Frijol,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,85,2,BADmn,2014,0,Sweet Potatoes,Batata,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,51,2,BADmn,2014,0,Yam,Ñame,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,44,2,BADmn,2014,0,Tomatoes,Tomate,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,9,2,BADmn,2014,0,Cotton,Algodón,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,20,2,BADmn,2014,0,Milk,Leche,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,31,2,BADmn,2014,0,Poultry Meat,Carne de Pollo,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,NULL,NULL,NULL,NULL,15,Transfers to consumers from taxpayers,Transferencias a los Consumidores de los Contribuyentes,TCTC,56,2,BADmn,2014,0,Cassava,Yuca,USDmn,0,150
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,34,2,BADmn,2014,1.632830496,Refined Sugar,Azúcar Refinada,USDmn,0.816415248,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,5,2,BADmn,2014,,Beans,Frijol,USDmn,0,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,85,2,BADmn,2014,,Sweet Potatoes,Batata,USDmn,0,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,51,2,BADmn,2014,,Yam,Ñame,USDmn,0,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,44,2,BADmn,2014,,Tomatoes,Tomate,USDmn,0,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,9,2,BADmn,2014,-0.053253292,Cotton,Algodón,USDmn,-0.026626646,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,20,2,BADmn,2014,,Milk,Leche,USDmn,0,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,31,2,BADmn,2014,,Poultry Meat,Carne de Pollo,USDmn,0,140
BA,BARBADOS,BARBADOS,Budgetary transfers,Transferencias Presupuestarias,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,NULL,NULL,NULL,NULL,14,Transfers to Producers From Taxpayers,Transferencias a los Productores de los Contribuyentes,TPT,56,2,BADmn,2014,,Cassava,Yuca,USDmn,0,140
BA,BARBADOS,BARBADOS,Consumer NAC,CAN Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,140,Consumer NAC,CAN Consumidor,CNAC,0,1,ratio,2011,1.467581129,Group or not commodities,Nulo,ratio,1.467581129,
BA,BARBADOS,BARBADOS,Consumer NAC,CAN Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,140,Consumer NAC,CAN Consumidor,CNAC,0,1,ratio,2012,1.457099884,Group or not commodities,Nulo,ratio,1.457099884,
BA,BARBADOS,BARBADOS,Consumer NAC,CAN Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,140,Consumer NAC,CAN Consumidor,CNAC,0,1,ratio,2013,1.300972725,Group or not commodities,Nulo,ratio,1.300972725,
BA,BARBADOS,BARBADOS,Consumer NAC,CAN Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,140,Consumer NAC,CAN Consumidor,CNAC,0,1,ratio,2014,1.228856711,Group or not commodities,Nulo,ratio,1.228856711,
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,9,2,ratio,2011,0.76283297,Cotton,Algodón,ratio,0.76283297,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,20,2,ratio,2011,1.596127019,Milk,Leche,ratio,1.596127019,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,34,2,ratio,2011,1.125605707,Refined Sugar,Azúcar Refinada,ratio,1.125605707,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,5,2,ratio,2011,1.874150581,Beans,Frijol,ratio,1.874150581,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,85,2,ratio,2011,1.359524162,Sweet Potatoes,Batata,ratio,1.359524162,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,51,2,ratio,2011,1.62464522,Yam,Ñame,ratio,1.62464522,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,44,2,ratio,2011,2.291104958,Tomatoes,Tomate,ratio,2.291104958,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,31,2,ratio,2011,1.499877076,Poultry Meat,Carne de Pollo,ratio,1.499877076,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,56,2,ratio,2011,0.792916794,Cassava,Yuca,ratio,0.792916794,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,34,2,ratio,2012,1.203761442,Refined Sugar,Azúcar Refinada,ratio,1.203761442,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,5,2,ratio,2012,1.626892169,Beans,Frijol,ratio,1.626892169,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,85,2,ratio,2012,2.412902388,Sweet Potatoes,Batata,ratio,2.412902388,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,51,2,ratio,2012,1.963191047,Yam,Ñame,ratio,1.963191047,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,44,2,ratio,2012,2.345820009,Tomatoes,Tomate,ratio,2.345820009,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,9,2,ratio,2012,0.759640695,Cotton,Algodón,ratio,0.759640695,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,20,2,ratio,2012,1.701208514,Milk,Leche,ratio,1.701208514,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,31,2,ratio,2012,1.39401213,Poultry Meat,Carne de Pollo,ratio,1.39401213,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,56,2,ratio,2012,0.96213609,Cassava,Yuca,ratio,0.96213609,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,34,2,ratio,2013,1.61548913,Refined Sugar,Azúcar Refinada,ratio,1.61548913,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,31,2,ratio,2013,1.208539677,Poultry Meat,Carne de Pollo,ratio,1.208539677,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,56,2,ratio,2013,0.814110375,Cassava,Yuca,ratio,0.814110375,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,5,2,ratio,2014,1.163847288,Beans,Frijol,ratio,1.163847288,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,34,2,ratio,2014,1.502912296,Refined Sugar,Azúcar Refinada,ratio,1.502912296,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,85,2,ratio,2014,2.637049396,Sweet Potatoes,Batata,ratio,2.637049396,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,51,2,ratio,2014,2.124882549,Yam,Ñame,ratio,2.124882549,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,44,2,ratio,2014,1.150491834,Tomatoes,Tomate,ratio,1.150491834,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,9,2,ratio,2014,0.709989985,Cotton,Algodón,ratio,0.709989985,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,20,2,ratio,2014,1.57868198,Milk,Leche,ratio,1.57868198,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,31,2,ratio,2014,1.150876392,Poultry Meat,Carne de Pollo,ratio,1.150876392,220
BA,BARBADOS,BARBADOS,Consumer NPC,CPN del Consumidor,NULL,NULL,NULL,NULL,NULL,NULL,22,Consumer NPC,CPN del Consumidor,CNPC,56,2,ratio,2014,0.739795813,Cassava,Yuca,ratio,0.739795813,220
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,34,2,BADmn,2011,-0.717082979,Refined Sugar,Azúcar Refinada,USDmn,-0.358541489,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,5,2,BADmn,2011,-1.129840727,Beans,Frijol,USDmn,-0.564920363,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,85,2,BADmn,2011,-0.356782416,Sweet Potatoes,Batata,USDmn,-0.178391208,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,51,2,BADmn,2011,-0.498830986,Yam,Ñame,USDmn,-0.249415493,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,44,2,BADmn,2011,-3.486987127,Tomatoes,Tomate,USDmn,-1.743493564,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,9,2,BADmn,2011,0.005207459,Cotton,Algodón,USDmn,0.00260373,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,20,2,BADmn,2011,-7.923896307,Milk,Leche,USDmn,-3.961948153,210
BA,BARBADOS,BARBADOS,Consumption price (at farm gate),Precio de Consumo (Precio en finca),NULL,NULL,NULL,NULL,NULL,NULL,5,Consumption price (at farm gate),Precio de Consumo (Precio en finca),CP,5,2,BAD/t,2011,8721.55,Beans,Frijol,USD/t,4360.78,50
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,31,2,BADmn,2011,-22.9190207,Poultry Meat,Carne de Pollo,USDmn,-11.45951035,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,56,2,BADmn,2011,0.198615654,Cassava,Yuca,USDmn,0.099307827,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,34,2,BADmn,2012,-1.259245714,Refined Sugar,Azúcar Refinada,USDmn,-0.629622857,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,5,2,BADmn,2012,-0.812862234,Beans,Frijol,USDmn,-0.406431117,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,85,2,BADmn,2012,-3.157807481,Sweet Potatoes,Batata,USDmn,-1.578903741,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,51,2,BADmn,2012,-1.026307536,Yam,Ñame,USDmn,-0.513153768,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,44,2,BADmn,2012,-3.617026008,Tomatoes,Tomate,USDmn,-1.808513004,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,9,2,BADmn,2012,0.005009095,Cotton,Algodón,USDmn,0.002504548,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,20,2,BADmn,2012,-9.28840831,Milk,Leche,USDmn,-4.644204155,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,31,2,BADmn,2012,-19.30343529,Poultry Meat,Carne de Pollo,USDmn,-9.651717647,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,56,2,BADmn,2012,0.017897964,Cassava,Yuca,USDmn,0.008948982,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,34,2,BADmn,2013,-3.860347826,Refined Sugar,Azúcar Refinada,USDmn,-1.930173913,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,5,2,BADmn,2013,-0.431220797,Beans,Frijol,USDmn,-0.215610398,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,85,2,BADmn,2013,-2.546889185,Sweet Potatoes,Batata,USDmn,-1.273444593,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,51,2,BADmn,2013,-1.612611395,Yam,Ñame,USDmn,-0.806305697,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,44,2,BADmn,2013,-2.747233101,Tomatoes,Tomate,USDmn,-1.37361655,210
BA,BARBADOS,BARBADOS,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,NULL,NULL,NULL,NULL,NULL,NULL,21,Consumer Single Commodity Transfers (CSCT),Transferencias al Consumidor de un Producto Individual,CSCT,9,2,BADmn,2013,0.006873612,Cotton,Algodón,USDmn,0.003436806,210
BA,BARBADOS,BARBADOS,Consumption price (at farm gate),Precio de Consumo (Precio en finca),NULL,NULL,NULL,NULL,NULL,NULL,5,Consumption price (at farm gate),Precio de Consumo (Precio en finca),CP,9,2,BAD/t,2013,10582.18,Cotton,Algodón,USD/t,5291.09,50
